yr,arena,dato,athlete_id,sex,klasse,klasse_kjonn,fodselsdato,fodselsaar,alder_dager,alder_aar,fodt_kvartal,ovelse,ovelse_navn,resultattype,kategori,performance,verdi,manuell,performance_value,wind,is_wind_legal,is_manual_time,round,place
2020,Rjukan Stadion,2020-09-05,eac4da6e-d68a-4773-8d04-3a0b61135d3c,G,14,G14,2006-02-02,2006,5329.0,14.590006844626968,1.0,kule_4kg,"Kule 4,0kg",distance,throws,11.40,11.4,False,11400.0,,True,False,,3.0
2020,Rjukan Stadion,2020-09-05,82b9fb74-f0fd-41f9-ad16-6e2e1540f762,G,14,G14,2006-05-23,2006,5219.0,14.288843258042437,2.0,kule_4kg,"Kule 4,0kg",distance,throws,12.19,12.19,False,12190.0,,True,False,,2.0
2020,Rjukan Stadion,2020-09-05,49cb1fe5-bbfe-4e28-bfe7-1b4cbde5f3a4,G,14,G14,2006-03-27,2006,5276.0,14.444900752908966,1.0,kule_4kg,"Kule 4,0kg",distance,throws,12.96,12.96,False,12960.0,,True,False,final,1.0
2020,Trondheim Stadion,2020-09-06,a0ce5119-db86-49cd-a4e6-9b404c1c46c4,G,14,G14,2006-06-12,2006,5200.0,14.236824093086927,2.0,kule_4kg,"Kule 4,0kg",distance,throws,12.97,12.97,False,12970.0,,True,False,,1.0
2020,Rjukan,2020-09-05,dd90173c-711c-4bf1-8b2a-6e831ae3ff4d,G,13,G13,2007-11-23,2007,4670.0,12.785763175906913,4.0,lengde,Lengde,distance,jumps,3.05,3.05,False,3050.0,0.0,True,False,,12.0
2020,Rjukan,2020-09-05,a31227ad-2a4e-4488-90b0-c41b32c14bef,G,13,G13,2007-06-23,2007,4823.0,13.204654346338124,2.0,lengde,Lengde,distance,jumps,3.47,3.47,False,3470.0,-0.5,True,False,,11.0
2020,Rjukan,2020-09-05,bbbb3933-ffd2-4f63-b7ae-d6614ecf094f,G,13,G13,2007-01-02,2007,4995.0,13.675564681724847,1.0,lengde,Lengde,distance,jumps,3.52,3.52,False,3520.0,1.0,True,False,,15.0
2020,Rjukan,2020-09-05,10ff5d03-fe02-4cc2-aedc-05db44dfa8aa,G,13,G13,2007-03-30,2007,4908.0,13.437371663244353,1.0,lengde,Lengde,distance,jumps,3.64,3.64,False,3640.0,0.0,True,False,,14.0
2020,Rjukan,2020-09-05,b47d3fea-2cd7-4e62-9a80-66c584daec72,G,13,G13,2007-09-29,2007,4725.0,12.936344969199178,3.0,lengde,Lengde,distance,jumps,3.65,3.65,False,3650.0,-0.2,True,False,,10.0
2020,Rjukan,2020-09-05,28bff235-6878-4186-9714-4b8e45d45c74,G,13,G13,2007-06-05,2007,4841.0,13.253935660506503,2.0,lengde,Lengde,distance,jumps,3.73,3.73,False,3730.0,0.3,True,False,,13.0
2020,Rjukan,2020-09-05,90307ff3-176c-4154-87b2-65ab39530a10,G,13,G13,2007-09-30,2007,4724.0,12.933607118412047,3.0,lengde,Lengde,distance,jumps,3.76,3.76,False,3760.0,-0.3,True,False,,9.0
2020,Rjukan,2020-09-05,0f2d0edd-5d98-4645-8440-58bf16ec6562,G,13,G13,2007-09-14,2007,4740.0,12.97741273100616,3.0,lengde,Lengde,distance,jumps,3.85,3.85,False,3850.0,1.1,True,False,,12.0
2020,Rjukan,2020-09-05,aa79e59e-888a-4e53-8f4c-b8b659cf2435,G,13,G13,2007-01-10,2007,4987.0,13.653661875427789,1.0,lengde,Lengde,distance,jumps,3.90,3.9,False,3900.0,-1.5,True,False,,8.0
2020,Rjukan,2020-09-05,101012cb-17b9-42cb-bb43-26727752f6e5,G,13,G13,2007-01-08,2007,4989.0,13.659137577002053,1.0,lengde,Lengde,distance,jumps,3.97,3.97,False,3970.0,0.4,True,False,,11.0
2020,Rjukan,2020-09-05,4f711a76-a860-44fd-b6d3-46ce9886d07d,G,13,G13,2007-11-23,2007,4670.0,12.785763175906913,4.0,lengde,Lengde,distance,jumps,4.00,4.0,False,4000.0,0.4,True,False,,10.0
2020,Rjukan,2020-09-05,a5baee8e-6cbd-4a3e-9692-270715c6cde7,G,13,G13,2007-06-05,2007,4841.0,13.253935660506503,2.0,lengde,Lengde,distance,jumps,4.03,4.03,False,4030.0,0.5,True,False,,9.0
2020,Rjukan,2020-09-05,ff978d67-c65a-435d-a908-cc36785df33c,G,13,G13,2007-08-10,2007,4775.0,13.073237508555783,3.0,lengde,Lengde,distance,jumps,4.06,4.06,False,4060.0,-1.1,True,False,,7.0
2020,Rjukan,2020-09-05,e0fc755d-b546-45de-8e06-3511ad97e02d,G,13,G13,2007-04-25,2007,4882.0,13.366187542778919,2.0,lengde,Lengde,distance,jumps,4.09,4.09,False,4090.0,-1.0,True,False,,6.0
2020,Rjukan,2020-09-05,e76dcb14-f8c3-4685-8741-3a8f48837bad,G,13,G13,2007-03-15,2007,4923.0,13.478439425051334,1.0,lengde,Lengde,distance,jumps,4.24,4.24,False,4240.0,0.0,True,False,,8.0
2020,Rjukan,2020-09-05,2f677c29-4ae5-47b1-9031-ce7de4ded64a,G,13,G13,2007-06-13,2007,4833.0,13.232032854209445,2.0,lengde,Lengde,distance,jumps,4.24,4.24,False,4240.0,2.3,False,False,,6.0
2020,Rjukan,2020-09-05,db58cf27-a8db-450a-b00c-8777f0dc53c5,G,13,G13,2007-02-15,2007,4951.0,13.555099247091034,1.0,lengde,Lengde,distance,jumps,4.25,4.25,False,4250.0,2.8,False,False,,5.0
2020,Rjukan,2020-09-05,cb7e9102-3fca-412c-8143-d187231bd63b,G,13,G13,2007-02-28,2007,4938.0,13.519507186858316,1.0,lengde,Lengde,distance,jumps,4.28,4.28,False,4280.0,2.2,False,False,,4.0
2020,Rjukan,2020-09-05,fb819f5b-260d-457c-ba17-2181cbde6850,G,13,G13,2007-05-05,2007,4872.0,13.338809034907598,2.0,lengde,Lengde,distance,jumps,4.34,4.34,False,4340.0,1.8,,False,,3.0
2020,Rjukan,2020-09-05,1862c9f1-bf04-4e55-a8a0-7e8ba98dea53,G,13,G13,2007-04-09,2007,4898.0,13.409993155373032,2.0,lengde,Lengde,distance,jumps,4.44,4.44,False,4440.0,0.8,True,False,,7.0
2020,Rjukan,2020-09-05,246f650c-9fee-47d8-b6d4-4cba08ecc146,G,13,G13,2007-04-06,2007,4901.0,13.418206707734429,2.0,lengde,Lengde,distance,jumps,4.45,4.45,False,4450.0,-0.8,True,False,,5.0
2020,Rjukan,2020-09-05,456885d0-22fb-4dc2-884c-d15f1a042459,G,13,G13,2007-07-02,2007,4814.0,13.180013689253936,3.0,lengde,Lengde,distance,jumps,4.53,4.53,False,4530.0,-0.1,True,False,,4.0
2020,Rjukan,2020-09-05,72d2040c-24d4-4497-bc16-42772240b194,G,13,G13,2007-07-13,2007,4803.0,13.149897330595483,3.0,lengde,Lengde,distance,jumps,4.53,4.53,False,4530.0,4.3,False,False,,2.0
2020,Rjukan,2020-09-05,89ffae9b-a011-4ee2-ba19-6ae396924978,G,13,G13,2007-03-14,2007,4924.0,13.481177275838467,1.0,lengde,Lengde,distance,jumps,4.65,4.65,False,4650.0,-1.4,True,False,,3.0
2020,Rjukan,2020-09-05,0ab5cec9-ceb6-4ca1-bf33-68fec9b67ad6,G,13,G13,2007-06-07,2007,4839.0,13.248459958932239,2.0,lengde,Lengde,distance,jumps,4.68,4.68,False,4680.0,0.0,True,False,,6.0
2020,Rjukan,2020-09-05,2b0e4efc-8c8e-40a4-9110-e4667faf7065,G,13,G13,2007-04-02,2007,4905.0,13.429158110882957,2.0,lengde,Lengde,distance,jumps,4.76,4.76,False,4760.0,0.2,True,False,,5.0
2020,Rjukan,2020-09-05,83eda0f7-ea77-44ed-9bff-0ba2643f66cf,G,13,G13,2007-07-20,2007,4796.0,13.130732375085557,3.0,lengde,Lengde,distance,jumps,4.79,4.79,False,4790.0,0.9,True,False,,4.0
2020,Rjukan,2020-09-05,21b7a471-5ce7-47d8-8eea-d49709dd4cd0,G,13,G13,2007-03-06,2007,4932.0,13.503080082135524,1.0,lengde,Lengde,distance,jumps,5.01,5.01,False,5010.0,-0.8,True,False,,2.0
2020,Rjukan,2020-09-05,dbc059a0-e4cc-40a8-ba94-3f94d42c68f2,G,13,G13,2007-04-04,2007,4903.0,13.423682409308693,2.0,lengde,Lengde,distance,jumps,5.04,5.04,False,5040.0,0.2,True,False,,3.0
2020,Rjukan,2020-09-05,972ec9ba-0843-4fe3-a178-5165faedb011,G,13,G13,2007-01-06,2007,4991.0,13.664613278576317,1.0,lengde,Lengde,distance,jumps,5.07,5.07,False,5070.0,0.0,True,False,,1.0
2020,Rjukan,2020-09-05,66184bdb-a8fc-4538-96c5-f8599273bcc6,G,13,G13,2007-04-07,2007,4900.0,13.415468856947296,2.0,lengde,Lengde,distance,jumps,5.08,5.08,False,5080.0,1.2,True,False,,2.0
2020,Rjukan,2020-09-05,08ea02c7-df2a-47a9-913d-7ad6fa9c8393,G,13,G13,2007-02-24,2007,4942.0,13.530458590006845,1.0,lengde,Lengde,distance,jumps,5.21,5.21,False,5210.0,0.6,True,False,,1.0
2020,Rjukan,2020-09-05,71a83647-c691-4ddb-af0c-85732fc99076,G,13,G13,2007-07-19,2007,4797.0,13.13347022587269,3.0,lengde,Lengde,distance,jumps,5.43,5.43,False,5430.0,2.3,False,False,,1.0
2020,Rjukan Stadion,2020-09-05,8b89e49b-9a74-4698-a902-4152d3f0fb18,G,14,G14,2006-02-06,2006,5325.0,14.57905544147844,1.0,lengde,Lengde,distance,jumps,2.94,2.94,False,2940.0,-0.5,True,False,,16.0
2020,Rjukan Stadion,2020-09-05,1971a374-588e-4045-911a-1ca3dd12929a,G,14,G14,2006-12-09,2006,5019.0,13.741273100616016,4.0,lengde,Lengde,distance,jumps,3.29,3.29,False,3290.0,1.1,True,False,,15.0
2020,Trondheim Stadion,2020-09-05,bc34251a-44fb-4f8d-b0f9-0d5a12b7cb88,G,14,G14,2006-08-29,2006,5121.0,14.020533880903491,3.0,lengde,Lengde,distance,jumps,3.40,3.4,False,3400.0,0.6,True,False,,14.0
2020,Rjukan,2020-09-05,d739112e-22f6-441a-8654-0ddfade37d76,G,14,G14,2006-08-30,2006,5120.0,14.017796030116358,3.0,lengde,Lengde,distance,jumps,3.54,3.54,False,3540.0,1.8,,False,,13.0
2020,Rjukan Stadion,2020-09-05,97ae6072-eed9-459f-b27b-81cc92f09248,G,14,G14,2006-12-29,2006,4999.0,13.686516084873375,4.0,lengde,Lengde,distance,jumps,3.58,3.58,False,3580.0,0.5,True,False,,14.0
2020,Rjukan,2020-09-05,1ecba50e-f3a9-4252-9fba-5880379265d7,G,14,G14,2006-06-25,2006,5186.0,14.198494182067078,2.0,lengde,Lengde,distance,jumps,3.66,3.66,False,3660.0,2.0,,False,,12.0
2020,Trondheim Stadion,2020-09-05,a683cb15-4801-4f3e-baa4-7e2d0537d562,G,14,G14,2006-10-21,2006,5068.0,13.875427789185489,4.0,lengde,Lengde,distance,jumps,3.74,3.74,False,3740.0,1.0,True,False,,13.0
2020,Trondheim Stadion,2020-09-05,d6f52150-2e36-4d30-98ea-ec4f4edbdc70,G,14,G14,2006-07-27,2006,5154.0,14.11088295687885,3.0,lengde,Lengde,distance,jumps,3.75,3.75,False,3750.0,-0.6,True,False,,12.0
2020,Trondheim Stadion,2020-09-05,234bcf7e-be1e-4a0a-b421-f614d00a22cd,G,14,G14,2006-09-17,2006,5102.0,13.96851471594798,3.0,lengde,Lengde,distance,jumps,3.81,3.81,False,3810.0,0.0,True,False,,11.0
2020,Trondheim Stadion,2020-09-05,c1a56540-a9bc-453a-9e59-022199708678,G,14,G14,2006-02-27,2006,5304.0,14.521560574948666,1.0,lengde,Lengde,distance,jumps,4.09,4.09,False,4090.0,0.0,True,False,,10.0
2020,Trondheim Stadion,2020-09-05,8dd50d88-0f2b-4f4c-a7b7-62c0aae02036,G,14,G14,2006-07-13,2006,5168.0,14.149212867898699,3.0,lengde,Lengde,distance,jumps,4.15,4.15,False,4150.0,0.8,True,False,,9.0
2020,Rjukan,2020-09-05,17ad797d-3f1f-48b3-98d3-9ea24a13edc7,G,14,G14,2006-12-27,2006,5001.0,13.69199178644764,4.0,lengde,Lengde,distance,jumps,4.23,4.23,False,4230.0,2.1,False,False,,11.0
2020,Rjukan Stadion,2020-09-05,2ea3640f-77fb-4755-aa12-d62dae1156f6,G,14,G14,2006-05-10,2006,5232.0,14.324435318275153,2.0,lengde,Lengde,distance,jumps,4.29,4.29,False,4290.0,0.5,True,False,,13.0
2020,Rjukan Stadion,2020-09-05,8716971f-11d8-491f-8892-5651d79bc2cd,G,14,G14,2006-08-05,2006,5145.0,14.08624229979466,3.0,lengde,Lengde,distance,jumps,4.31,4.31,False,4310.0,0.0,True,False,,12.0
2020,Rjukan Stadion,2020-09-05,b2eca66f-b7c5-4816-8d5e-1515a7e07e68,G,14,G14,2006-01-06,2006,5356.0,14.663928815879535,1.0,lengde,Lengde,distance,jumps,4.34,4.34,False,4340.0,0.2,True,False,,11.0
2020,Rjukan,2020-09-05,15823e81-ec1f-43f1-9824-6fe0fd73d3ac,G,14,G14,2006-01-18,2006,5344.0,14.63107460643395,1.0,lengde,Lengde,distance,jumps,4.34,4.34,False,4340.0,4.2,False,False,,10.0
2020,Rjukan Stadion,2020-09-05,d1aca394-5073-4f72-b935-acde65e4ab5b,G,14,G14,2006-12-05,2006,5023.0,13.752224503764545,4.0,lengde,Lengde,distance,jumps,4.40,4.4,False,4400.0,1.3,True,False,,10.0
2020,Rjukan Stadion,2020-09-05,26b239a6-f635-4b3d-a738-8d252636e50a,G,14,G14,2006-07-01,2006,5180.0,14.182067077344286,3.0,lengde,Lengde,distance,jumps,4.43,4.43,False,4430.0,1.0,True,False,,9.0
2020,Trondheim Stadion,2020-09-05,ac9e5e81-fb78-47af-ac53-4fc5b7ce74df,G,14,G14,2006-04-09,2006,5263.0,14.40930869267625,2.0,lengde,Lengde,distance,jumps,4.56,4.56,False,4560.0,0.5,True,False,,8.0
2020,Rjukan,2020-09-05,9018fde8-78db-4c43-a6e6-24cc984e6101,G,14,G14,2006-10-08,2006,5081.0,13.911019849418206,4.0,lengde,Lengde,distance,jumps,4.56,4.56,False,4560.0,1.8,,False,,8.0
2020,Rjukan,2020-09-05,5d1931ee-db67-41a0-846b-32fe69424061,G,14,G14,2006-04-20,2006,5252.0,14.379192334017796,2.0,lengde,Lengde,distance,jumps,4.56,4.56,False,4560.0,1.6,,False,,9.0
2020,Rjukan,2020-09-05,4c38e30c-103e-4314-b466-d3714615272b,G,14,G14,2006-09-30,2006,5089.0,13.932922655715263,3.0,lengde,Lengde,distance,jumps,4.68,4.68,False,4680.0,3.0,False,False,,7.0
2020,Rjukan,2020-09-05,0ad1fd3a-b5c6-4657-ace3-9fd18cfe98cf,G,14,G14,2006-06-02,2006,5209.0,14.261464750171116,2.0,lengde,Lengde,distance,jumps,4.74,4.74,False,4740.0,3.5,False,False,,6.0
2020,Trondheim Stadion,2020-09-05,8b0e2076-cdc3-4b58-8b9e-938e493abe57,G,14,G14,2006-05-08,2006,5234.0,14.329911019849419,2.0,lengde,Lengde,distance,jumps,4.89,4.89,False,4890.0,0.0,True,False,,7.0
2020,Trondheim Stadion,2020-09-05,90d5ec3a-2f1c-436d-ab09-6c353cdc27c3,G,14,G14,2006-02-02,2006,5329.0,14.590006844626968,1.0,lengde,Lengde,distance,jumps,4.98,4.98,False,4980.0,1.1,True,False,,6.0
2020,Rjukan Stadion,2020-09-05,eac4da6e-d68a-4773-8d04-3a0b61135d3c,G,14,G14,2006-02-02,2006,5329.0,14.590006844626968,1.0,lengde,Lengde,distance,jumps,5.01,5.01,False,5010.0,1.6,True,False,,8.0
2020,Rjukan Stadion,2020-09-05,303bbde1-496c-404f-86a2-2c680270b0f7,G,14,G14,2006-12-12,2006,5016.0,13.73305954825462,4.0,lengde,Lengde,distance,jumps,5.04,5.04,False,5040.0,1.2,True,False,,6.0
2020,Rjukan Stadion,2020-09-05,dfc4525d-addb-4766-b4b0-7f12101075e4,G,14,G14,2006-06-09,2006,5202.0,14.242299794661191,2.0,lengde,Lengde,distance,jumps,5.04,5.04,False,5040.0,0.7,True,False,,7.0
2020,Trondheim Stadion,2020-09-05,382a75d8-0a85-4537-858d-6c18195886a8,G,14,G14,2006-06-17,2006,5194.0,14.220396988364135,2.0,lengde,Lengde,distance,jumps,5.09,5.09,False,5090.0,0.0,True,False,,5.0
2020,Rjukan,2020-09-05,dd8dec5a-88de-41e7-b5ce-d47cfaefdc64,G,14,G14,2006-01-16,2006,5346.0,14.636550308008214,1.0,lengde,Lengde,distance,jumps,5.11,5.11,False,5110.0,2.4,False,False,,5.0
2020,Trondheim Stadion,2020-09-05,c0931115-693b-4ee1-b279-0b168e536c78,G,14,G14,2006-04-13,2006,5259.0,14.39835728952772,2.0,lengde,Lengde,distance,jumps,5.12,5.12,False,5120.0,1.1,True,False,,4.0
2020,Rjukan Stadion,2020-09-05,8ff4ed60-bc18-4928-b1a7-30e404887ba7,G,14,G14,2006-06-22,2006,5189.0,14.206707734428473,2.0,lengde,Lengde,distance,jumps,5.17,5.17,False,5170.0,1.2,True,False,,5.0
2020,Rjukan,2020-09-05,8ec936fa-c85d-43dc-b5df-b2a3acc8ab8d,G,14,G14,2006-02-03,2006,5328.0,14.587268993839835,1.0,lengde,Lengde,distance,jumps,5.18,5.18,False,5180.0,4.1,False,False,,3.0
2020,Rjukan,2020-09-05,359f34cd-504d-453b-bf31-87af8c8b114b,G,14,G14,2006-02-24,2006,5307.0,14.529774127310061,1.0,lengde,Lengde,distance,jumps,5.18,5.18,False,5180.0,1.6,,False,,4.0
2020,Rjukan,2020-09-05,05a10460-3071-40ad-8c87-7043ddb2a761,G,14,G14,2006-08-16,2006,5134.0,14.056125941136209,3.0,lengde,Lengde,distance,jumps,5.32,5.32,False,5320.0,1.9,,False,,2.0
2020,Trondheim Stadion,2020-09-05,a0ce5119-db86-49cd-a4e6-9b404c1c46c4,G,14,G14,2006-06-12,2006,5199.0,14.234086242299794,2.0,lengde,Lengde,distance,jumps,5.33,5.33,False,5330.0,0.0,True,False,,3.0
2020,Rjukan,2020-09-05,d9f39bc1-c1c7-4221-81ef-eafec650ef75,G,14,G14,2006-01-21,2006,5341.0,14.622861054072553,1.0,lengde,Lengde,distance,jumps,5.33,5.33,False,5330.0,2.1,False,False,,1.0
2020,Trondheim Stadion,2020-09-05,e25da09c-ef4d-43f7-8350-9745cdc2983f,G,14,G14,2006-01-19,2006,5343.0,14.628336755646817,1.0,lengde,Lengde,distance,jumps,5.44,5.44,False,5440.0,0.0,True,False,,2.0
2020,Rjukan Stadion,2020-09-05,49cb1fe5-bbfe-4e28-bfe7-1b4cbde5f3a4,G,14,G14,2006-03-27,2006,5276.0,14.444900752908966,1.0,lengde,Lengde,distance,jumps,5.65,5.65,False,5650.0,0.9,True,False,,4.0
2020,Trondheim Stadion,2020-09-05,0fd3fbcd-f2d3-4543-8c94-ebd3690c59f6,G,14,G14,2006-02-01,2006,5330.0,14.5927446954141,1.0,lengde,Lengde,distance,jumps,5.73,5.73,False,5730.0,0.3,True,False,,1.0
2020,Rjukan,2020-09-05,7e24370e-bd58-4ada-bb7b-5d2f2e6805ed,J,13,J13,2007-03-06,2007,4932.0,13.503080082135524,1.0,lengde,Lengde,distance,jumps,3.21,3.21,False,3210.0,0.0,True,False,,20.0
2020,Rjukan,2020-09-05,1d0d97c9-1a0c-4ee2-972b-a2724699f431,J,13,J13,2007-10-06,2007,4718.0,12.917180013689254,4.0,lengde,Lengde,distance,jumps,3.44,3.44,False,3440.0,0.0,True,False,,19.0
2020,Rjukan,2020-09-05,8ce06ebb-0ee2-4b7b-9d6a-2315ee748389,J,13,J13,2007-12-18,2007,4645.0,12.71731690622861,4.0,lengde,Lengde,distance,jumps,3.45,3.45,False,3450.0,0.0,True,False,,18.0
2020,Rjukan,2020-09-05,2fb32eaf-e4ec-4c44-9602-38e7cb8b00cc,J,13,J13,2007-01-23,2007,4974.0,13.618069815195073,1.0,lengde,Lengde,distance,jumps,3.52,3.52,False,3520.0,0.0,True,False,,17.0
2020,Rjukan,2020-09-05,2e197fff-19b1-454c-82b7-6d803ad3771c,J,13,J13,2007-04-17,2007,4890.0,13.388090349075975,2.0,lengde,Lengde,distance,jumps,3.53,3.53,False,3530.0,0.0,,False,,18.0
2020,Rjukan,2020-09-05,502a6c9a-e1ba-49fe-93d5-82140a0c8e61,J,13,J13,2007-11-09,2007,4684.0,12.824093086926762,4.0,lengde,Lengde,distance,jumps,3.53,3.53,False,3530.0,0.0,True,False,,16.0
2020,Rjukan,2020-09-05,4bfd3110-825b-4aa9-85d7-39b02747f664,J,13,J13,2007-07-23,2007,4793.0,13.122518822724162,3.0,lengde,Lengde,distance,jumps,3.63,3.63,False,3630.0,1.7,,False,,17.0
2020,Rjukan,2020-09-05,ad180583-e2d5-446a-82a9-e7d9ae7f78e2,J,13,J13,2007-07-25,2007,4791.0,13.117043121149898,3.0,lengde,Lengde,distance,jumps,3.73,3.73,False,3730.0,1.4,,False,,16.0
2020,Rjukan,2020-09-05,596edb99-0ed9-4fd6-b084-d90b4f9e609e,J,13,J13,2007-03-30,2007,4908.0,13.437371663244353,1.0,lengde,Lengde,distance,jumps,3.73,3.73,False,3730.0,0.0,True,False,,15.0
2020,Rjukan,2020-09-05,ce725fc8-33e9-42b4-815f-ced2e9981283,J,13,J13,2007-06-27,2007,4819.0,13.193702943189596,2.0,lengde,Lengde,distance,jumps,3.80,3.8,False,3800.0,0.4,True,False,,14.0
2020,Rjukan,2020-09-05,3ae7ea51-d9bf-4c2c-b6a2-f216d14f5d79,J,13,J13,2007-05-12,2007,4865.0,13.319644079397673,2.0,lengde,Lengde,distance,jumps,3.81,3.81,False,3810.0,0.1,True,False,,13.0
2020,Rjukan,2020-09-05,7e445783-daae-41cb-8faf-63f911be2d04,J,13,J13,2007-05-17,2007,4860.0,13.305954825462011,2.0,lengde,Lengde,distance,jumps,3.83,3.83,False,3830.0,0.9,,False,,15.0
2020,Rjukan,2020-09-05,3518f0b4-fd94-44bc-895d-41c848d46fc4,J,13,J13,2007-03-04,2007,4934.0,13.508555783709788,1.0,lengde,Lengde,distance,jumps,3.84,3.84,False,3840.0,1.2,,False,,14.0
2020,Rjukan,2020-09-05,eda38cd9-362f-498f-ad07-6f82476caa14,J,13,J13,2007-10-02,2007,4722.0,12.928131416837783,4.0,lengde,Lengde,distance,jumps,3.85,3.85,False,3850.0,0.0,True,False,,12.0
2020,Rjukan,2020-09-05,f02ebfc3-12a4-439a-91c2-40aae5963ef1,J,13,J13,2007-08-02,2007,4783.0,13.095140314852841,3.0,lengde,Lengde,distance,jumps,3.87,3.87,False,3870.0,0.0,,False,,13.0
2020,Rjukan,2020-09-05,58d92e57-8264-4400-bcbe-0d2a9c383dca,J,13,J13,2007-02-25,2007,4941.0,13.527720739219713,1.0,lengde,Lengde,distance,jumps,3.88,3.88,False,3880.0,0.0,True,False,,11.0
2020,Rjukan,2020-09-05,b013677d-36be-4a14-9138-dabf4b14dc75,J,13,J13,2007-05-26,2007,4851.0,13.281314168377824,2.0,lengde,Lengde,distance,jumps,3.91,3.91,False,3910.0,0.0,True,False,,10.0
2020,Rjukan,2020-09-05,ebc41110-eb42-4c4d-a142-71c0b6ddd6a9,J,13,J13,2007-05-17,2007,4860.0,13.305954825462011,2.0,lengde,Lengde,distance,jumps,3.91,3.91,False,3910.0,2.1,False,False,,14.0
2020,Rjukan,2020-09-05,3ed5a2e5-85de-41ae-b3dd-606630e40b5c,J,13,J13,2007-04-05,2007,4902.0,13.42094455852156,2.0,lengde,Lengde,distance,jumps,3.95,3.95,False,3950.0,0.0,,False,,12.0
2020,Rjukan,2020-09-05,c78c0a9b-bd63-4a12-9730-fec536948bb6,J,13,J13,2007-02-02,2007,4964.0,13.59069130732375,1.0,lengde,Lengde,distance,jumps,3.99,3.99,False,3990.0,2.2,False,False,,13.0
2020,Rjukan,2020-09-05,d78c9cb9-5132-4cce-87b3-525d248b6cef,J,13,J13,2007-01-30,2007,4967.0,13.598904859685147,1.0,lengde,Lengde,distance,jumps,4.01,4.01,False,4010.0,0.3,,False,,11.0
2020,Rjukan,2020-09-05,645fd3e8-233c-4669-a3a7-6095c4f16ba5,J,13,J13,2007-07-05,2007,4811.0,13.17180013689254,3.0,lengde,Lengde,distance,jumps,4.02,4.02,False,4020.0,0.0,,False,,10.0
2020,Rjukan,2020-09-05,f7ed8f8c-6534-44bd-832b-2146da5c2657,J,13,J13,2007-09-20,2007,4734.0,12.960985626283367,3.0,lengde,Lengde,distance,jumps,4.03,4.03,False,4030.0,0.0,True,False,,9.0
2020,Rjukan,2020-09-05,166d52bc-615c-4008-9b1d-eb38425c4ab5,J,13,J13,2007-03-27,2007,4911.0,13.44558521560575,1.0,lengde,Lengde,distance,jumps,4.08,4.08,False,4080.0,0.0,,False,,9.0
2020,Rjukan,2020-09-05,b18e1b4d-30b9-40c5-91bd-b1e0629abf63,J,13,J13,2007-09-18,2007,4736.0,12.966461327857632,3.0,lengde,Lengde,distance,jumps,4.09,4.09,False,4090.0,4.8,False,False,,12.0
2020,Rjukan,2020-09-05,f33b1191-1460-423c-b34c-d7f5a6533756,J,13,J13,2007-03-11,2007,4927.0,13.489390828199863,1.0,lengde,Lengde,distance,jumps,4.10,4.1,False,4100.0,1.2,,False,,11.0
2020,Rjukan,2020-09-05,31f7674f-34ea-471f-b6f7-4e06ed9bdd88,J,13,J13,2007-01-17,2007,4980.0,13.634496919917865,1.0,lengde,Lengde,distance,jumps,4.16,4.16,False,4160.0,0.0,True,False,,8.0
2020,Rjukan,2020-09-05,f4c31e2b-2db5-45d5-af2d-9c2c9604f4e8,J,13,J13,2007-02-21,2007,4945.0,13.538672142368242,1.0,lengde,Lengde,distance,jumps,4.19,4.19,False,4190.0,0.0,True,False,,7.0
2020,Rjukan,2020-09-05,fbba7a1b-fe18-49f6-b71f-81a71aa7e73b,J,13,J13,2007-10-07,2007,4717.0,12.914442162902121,4.0,lengde,Lengde,distance,jumps,4.21,4.21,False,4210.0,1.0,,False,,8.0
2020,Rjukan,2020-09-05,d2c93e77-c6a9-4066-a7a2-6dd3a0c2f75d,J,13,J13,2007-07-10,2007,4806.0,13.158110882956878,3.0,lengde,Lengde,distance,jumps,4.22,4.22,False,4220.0,1.2,,False,,7.0
2020,Rjukan,2020-09-05,29d97893-2e15-49d5-9533-a6cb7fc51b27,J,13,J13,2007-02-15,2007,4951.0,13.555099247091034,1.0,lengde,Lengde,distance,jumps,4.24,4.24,False,4240.0,0.0,,False,,6.0
2020,Rjukan,2020-09-05,1f7ac32d-77d3-4f4f-8608-2e5b7a2458f4,J,13,J13,2007-07-07,2007,4809.0,13.166324435318275,3.0,lengde,Lengde,distance,jumps,4.25,4.25,False,4250.0,0.0,,False,,5.0
2020,Rjukan,2020-09-05,e910325d-f449-4f0a-b9d3-cbf289cbb400,J,13,J13,2007-07-17,2007,4799.0,13.138945927446954,3.0,lengde,Lengde,distance,jumps,4.28,4.28,False,4280.0,0.0,True,False,,6.0
2020,Rjukan,2020-09-05,e6096f83-1846-43a0-8acb-41f4f7de3bd8,J,13,J13,2007-05-03,2007,4874.0,13.344284736481862,2.0,lengde,Lengde,distance,jumps,4.29,4.29,False,4290.0,1.3,,False,,4.0
2020,Rjukan,2020-09-05,0aeb9ea4-c0d9-4ceb-b868-02a2bc8d629f,J,13,J13,2007-01-24,2007,4973.0,13.61533196440794,1.0,lengde,Lengde,distance,jumps,4.35,4.35,False,4350.0,1.1,True,False,,5.0
2020,Rjukan,2020-09-05,fc960be1-853e-45ca-839a-c993782da6b3,J,13,J13,2007-05-08,2007,4869.0,13.330595482546201,2.0,lengde,Lengde,distance,jumps,4.40,4.4,False,4400.0,0.2,,False,,3.0
